Register	Level	Textbook	Concordance1	Concor-dance2	Concordance3	Lemma	‘	NOT	Tense	Voice	?	Time reference	Continuous	Repeated	Extra function	Comment	Annotator
spoken	E	Hi there		wasn't really great being		be	c	n	NOT progressive	A		past	yes	no			E
spoken	E	Hi there		was just emerging		emerge			past	A		past	yes	no			E
spoken	E	Hi there		be seen seeing		see			modal	A		past	yes	yes			E
spoken	E	Hi there		were living		live			past	A		past	yes	no			E
spoken	E	Hi there		're awesome and getting		get	c		present	A		past/present	yes	yes	gradual change		E
spoken	E	Hi there		is wearing		wear			present	A		present	yes	no			E
spoken	E	Hi there		're using		use	c		present	A		present	yes	no			E
spoken	E	Hi there		is developing		develop			present	A		present	yes	no			E
spoken	E	Hi there		're listening		listen	c		present	A		present	yes	no			E
spoken	E	Hi there		are going		go			GOING TO	A		present	yes	no			E
spoken	E	Hi there		are using		use			present	A		general	yes	yes			E
spoken	E	Hi there		is what's going		go	c		GOING TO	A		present	yes	no			E
spoken	E	Hi there		're going		go	c		GOING TO	A		present	yes	no			E
spoken	E	Hi there		're going		go	c		GOING TO	A		present	yes	no			E
spoken	E	Hi there		's still devastating seeing		devastate	c		NOT progressive	A		present	yes	no			E
spoken	E	Hi there		's really talking		talk	c		present	A		present	yes	no			E
spoken	E	Hi there		're visiting		visit	c		present	A		future	no	no			E
spoken	E	Hi there		's going		go	c		GOING TO	A		present	yes	no			E
spoken	E	Hi there		're going		go	c		GOING TO	A		present	yes	no			E
spoken	E	Hi there		're going		go	c		GOING TO	A		present	yes	no			E
spoken	E	Hi there		is expressing		express			present	A		general	no	yes			E
spoken	E	Hi there		are extremely relaxing		relax			NOT progressive	A		present	yes	no			E
spoken	E	Hi there		were vibrating		vibrate			past	A		hypothetical	yes	no		third conditional	E
spoken	E	Hi there		am painting		paint			present	A		general	yes	yes			E
spoken	E	Hi there		're going		go	c		GOING TO	A		present	yes	no			E
spoken	E	Join the Team		is often blamed for creating		create			NOT progressive	A		present	yes	no			E
spoken	E	Join the Team		Are you still thinking		think			present	A	q	present	yes	no			E
spoken	E	Join the Team		're going		go	c		GOING TO	A		present	yes	no		last	E
spoken	E	Join the Team		'm going		go	c		GOING TO	A		present	yes	no			E
spoken	E	Join the Team		's learning		learn	c		present	A		present	yes	yes			E
spoken	E	Join the Team		's living		live	c		present	A		present	yes	no			E
spoken	E	Join the Team		is by not pushing		push		n	NOT progressive	A		present	yes	no			E
spoken	E	Join the Team		're going		go	c		GOING TO	A		present	yes	no			E
spoken	E	Join the Team		're going		go	c		GOING TO	A		present	yes	no			E
spoken	E	Join the Team		's great for hiking		hike	c		NOT progressive	A		present	yes	no			E
spoken	E	Join the Team		'm really looking		look forward	c		present	A		present	yes	no			E
spoken	E	Join the Team		been great talking		talk			NOT progressive	A		perfect	yes	no			E
spoken	E	Join the Team		'm calling		call	c		present	A		present	no	no			E
spoken	E	Join the Team		is coming		come			present	A		future	no	no			E
spoken	E	Join the Team		was thinking		think			past	A		past/present	no	no			E
spoken	E	Join the Team		is $74 including		include			NOT progressive	A		present	yes	no			E
spoken	E	Join the Team		'm Greg Dawson, reporting		report	c		present	A		present	yes	no			E
spoken	E	Join the Team		was exhausting		exhaust			NOT progressive	A		past	yes	no			E
spoken	E	Join the Team		was having		have			past	A		past	yes	no	framing		E
spoken	E	Join the Team		was in the kitchen preparing		prepare			past	A		past	yes	no	framing		E
spoken	E	Join the Team		were going		go			past	A		past	yes	yes			E
spoken	E	Join the Team		is continuing		continue			present	A		present	yes	yes	gradual change		E
spoken	E	Join the Team		are doing		do			present	A		general	yes	yes			E
spoken	E	Join the Team		are stressing		stress			present	A		general	yes	no			E
spoken	E	Join the Team		's probably the turning		turn	c		NOT progressive	A		present	yes	no			E
spoken	E	Join the Team		are not only wiping		wipe		n	present	A		general	yes	yes			E
spoken	E	Join the Team		be thinking		think			modal	A		general	no	no			E
spoken	E	Join the Team		are being		level			present	P		general	yes	yes			E
spoken	E	Join the Team		be wondering		wonder			modal	A		general	no	no			E
spoken	E	Join the Team		are making		make			present	A		general	yes	yes			E
spoken	E	Join the Team		're going		go	c		GOING TO	A		present	yes	no			E
spoken	E	Join the Team		is going		go			GOING TO	A		present	yes	no			E
spoken	E	Join the Team		be just spine-tingling		tingle			NOT progressive	A		modal/infinitive	yes	no			E
spoken	E	Join the Team		're saying		say	c		present	A		present	yes	no			E
spoken	E	Join the Team		am saying		say			present	A		present	yes	no			E
spoken	E	Join the Team		is evolving		evolve			present	A		general	yes	no	gradual change		E
spoken	E	Join the Team		be living		live			NOT progressive	A		general	yes	no			E
spoken	E	Join the Team		're talking		talk	c		present	A		present	yes	no			E
spoken	E	Join the Team		're going		go	c		present	A		future	no	no			E
spoken	E	Join the Team		is talking		talk			present	A		present	yes	no			E
spoken	E	Join the Team		Is he taking		take			present	A	q	future	yes	no			E
spoken	E	Join the Team		is he deserting		desert			present	A	q	future	no	no			E
spoken	E	Join the Team		isn't taking		take	c	n	present	A		hypothetical	yes	no			E
spoken	E	Join the Team		be talking		talk			modal	A		hypothetical	yes	no			E
spoken	E	Join the Team		is working		work			present	A		general	yes	yes			E
spoken	E	Join the Team		been living		live			perfect	A		past/present	yes	no			E
spoken	E	Join the Team		be watching		watch			modal	A		future	yes	yes			E
spoken	E	Join the Team		's like the ending		end	c		NOT progressive	A		present	yes	no			E
spoken	E	Join the Team		'm going		go	c		GOING TO	A		present	yes	no			E
spoken	E	Join the Team		's helping		help	c		present	A		present	yes	yes			E
spoken	E	Join the Team		be lying		lie			modal	A		hypothetical	no	no			E
spoken	E	Join the Team		're communicating		communicate	c		present	A		general	no	yes			E
spoken	E	Join the Team		was missing		miss			NOT progressive	A		past	yes	no			E
spoken	E	Join the Team		was constantly receiving		receive			past	A		past	yes	yes			E
spoken	E	Join the Team		'm never going		go	c		GOING TO	A		present	yes	no		last	E
spoken	E	Join the Team		's going		go on	c		present	A	q	unclear	yes	unclear			E
spoken	E	Join the Team		'm going		go	c		GOING TO	A		present	yes	no			E
spoken	E	Join the Team		be missing		miss out			catenative	A		general	yes	no			E
spoken	E	Join the Team		's the point in having		have	c		NOT progressive	A		present	yes	no			E
spoken	E	Join the Team		are going		go			GOING TO	A		present	yes	no			E
spoken	E	Join the Team		'm not changing		change	c	n	present	A		present	yes	no	emphasis/shock		E
spoken	E	Join the Team		's better than spending		spend	c		NOT progressive	A		present	yes	no			E
spoken	E	Join the Team		Is your sister still working		work			present	A	q	present	yes	yes			E
spoken	E	Join the Team		're just continually breaking		break down	c		present	A		general	yes	yes	gradual change		E
spoken	E	Access		Are you going		go			present	A	q	future	no	no			E
spoken	E	Access		'm really trying		try	c		present	A		present	no	no	emphasis/shock		E
spoken	E	Access		are a few cyclists standing		stand			NOT progressive	A		present	yes	no			E
spoken	E	Access		were sleeping		sleep			past	A		past	yes	no	framing		E
spoken	E	Access		are handcuffing		handcuff			present	A		past	no	no		reported event	E
spoken	E	Access		's not even fighting		fight	c	n	present	A		past	yes	no		reported event	E
spoken	E	Access		's just trying		try	c		present	A		past	yes	no		reported event	E
spoken	E	Access		is listening		listen			present	A		past	yes	no		reported event	E
spoken	E	Access		'm crying		cry	c		present	A		past	yes	no		reported event	E
spoken	E	Access		're saying		say	c		present	A		past	no	no		reported event	E
spoken	E	Access		're saying they're going		say	c		GOING TO	A		present	yes	no			E
spoken	E	Access		're going		go	c		GOING TO	A		present	yes	no			E
spoken	E	Access		'm going		go	c		GOING TO	A		present	yes	no			E
spoken	E	Access		're going		go	c		GOING TO	A		present	yes	no			E
spoken	E	Access		'm not going		go back	c	n	present	A		future	no	no			E
spoken	E	Access		are you doing		do			present	A	q	present	yes	no			E
spoken	E	Access		is happening		happen			present	A		present	yes	yes			E
spoken	E	Access		're going		go	c		present	A	q	present	yes	no			E
spoken	E	Access		're marching		march	c		present	A		present	yes	no			E
spoken	E	Access		're going		go	c		present	A		future	yes	yes			E
spoken	E	Access		're out here fighting		fight	c		NOT progressive	A		present	yes	no			E
spoken	E	Access		'm good at arguing		argue	c		NOT progressive	A		present	yes	no			E
spoken	E	Access		is persuading		persuade			NOT progressive	A		present	yes	no			E
spoken	E	Access		're going		go	c		GOING TO	A		present	yes	no			E
spoken	E	Access		're going		go	c		GOING TO	A							
spoken	E	Access		'm not going		go	c	n	GOING TO	A							
spoken	E	Access		were walking		walk			past	A		past	yes	no	framing		E
spoken	E	Access		been saying		say			perfect	A		past/present	no	no			E
spoken	E	Access		's time to stop allowing		allow	c		NOT progressive	A		present	yes	no			E
spoken	E	Access		're going		go	c		present	A		hypothetical	no	no			E
spoken	E	Access		're waiting		wait	c		present	A		general	yes	yes			E
spoken	E	Access		be better than being		be			NOT progressive	A		modal/infinitive	yes	no			E
spoken	E	Access		'm not feeling		feel	c	n	present	A		present	yes	no			E
spoken	E	Access		been getting		get			perfect	A		past/present	yes	yes			E
spoken	E	Access		's going		go	c		GOING TO	A		present	yes	no			E
spoken	E	Access		'm making		make	c		present	A		present	yes	no			E
spoken	E	Access		's going		go	c		GOING TO	A		present	yes	no			E
spoken	E	Access		's going		go on	c		present	A	q	present	yes	no			E
spoken	E	Access		Are you going		go			GOING TO	A	q	present	yes	no			E
spoken	E	Access		'm going		go	c		GOING TO	A		present	yes	no			E
spoken	E	Access		been living		live			perfect	A		past/present	yes	no			E
spoken	E	Access		's it going		go	c		present	A	q	present	yes	no			E
spoken	E	Access		are you doing		do			present	A	q	future	yes	no			E
spoken	E	Access		're having		have	c		present	A		future	yes	no			E
spoken	E	Access		isn't just something growing		something	c	n	NOT progressive	A		present	yes	no			E
spoken	E	Access		're leaving		leave	c		present	A		present	no	no			E
spoken	E	Access		been hiking		hike			perfect	A		general	yes	yes			E
spoken	E	Access		are still standing		stand			present	A		general	yes	no			E
spoken	E	Access		are still living		live			present	A		present	yes	no			E
spoken	E	Access		wasn't waiting		wait	c	n	past	A		past	yes	no			E
spoken	E	Access		is calling		call			present	A	q	present	yes	no			E
spoken	E	Access		'm calling		call	c		present	A		present	yes	no			E
spoken	E	Access		'm looking		look forward	c		present	A		present	yes	no			E
spoken	E	Access		was taking		take			past	A		past	yes	no	framing		E
spoken	E	Access		been searching		search			perfect	A		past	yes	no	framing		E
spoken	E	Access		was looking		look for			past	A		past	yes	no			E
spoken	E	Access		's the idea of pasting		paste	c		NOT progressive	A		present	yes	no			E
spoken	E	Access		are going		go			GOING TO	A		present	yes	no			E
spoken	E	Access		are all these people doing		do			present	A	q	present	yes	yes			E
spoken	E	Access		are taking		take part			present	A		present	yes	yes			E
spoken	E	Access		are protesting		protest			present	A		present	yes	yes			E
spoken	E	Access		is playing		play			present	A		present	yes	no		picture description	E
spoken	E	Access		is reading		read			present	A		present	yes	no		picture description	E
spoken	E	Access		is doing		do			present	A		present	yes	no		picture description	E
spoken	E	Access		'm playing		play	c		present	A		present	yes	no		picture description	E
spoken	E	Access		're hanging		hang	c		present	A		present	yes	yes			E
spoken	E	Access		be discussing		discuss			modal	A		future	yes	no			E
spoken	E	Access		's going		go on	c		present	A		present	yes	no			E
spoken	E	Access		isn't telling		tell	c	n	present	A		present	yes	no			E
spoken	E	Access		is getting		get			present	A		past/present	yes	yes			E
spoken	E	Access		'm not going		go	c	n	GOING TO	A		present	yes	no			E
spoken	E	Access		'm really not going		go	c	n	GOING TO	A		present	yes	no			E
spoken	E	Access		be talking		talk			modal	A		future	yes	no			E
spoken	E	Green Line		is slowly growing		grow			present	A		past/present	yes	yes	gradual change		E
spoken	E	Green Line		been living		live			perfect	A		past	yes	no			E
spoken	E	Green Line		are going		go			GOING TO	A		present	yes	no			E
spoken	E	Green Line		are going		go			GOING TO	A		present	yes	no			E
spoken	E	Green Line		been wanting		want			perfect	A		past/present	yes	no			E
spoken	E	Green Line		's going		go	c		GOING TO	A		present	yes	no			E
spoken	E	Green Line		's snowing		snow	c		present	A		present	yes	no			E
spoken	E	Green Line		're never going		go	c		GOING TO	A		present	yes	no			E
spoken	E	Green Line		was studying		study			past	A		past	yes	no	framing		E
spoken	E	Green Line		're talking		talk	c		present	A		present	yes	no	emphasis/shock		E
spoken	E	Green Line		Are you trying		try			present	A	q	present	yes	no			E
spoken	E	Green Line		'm going		go	c		GOING TO	A		present	yes	no			E
spoken	E	Green Line		'm good at solving		solve	c		NOT progressive	A		present	yes	no			E
spoken	E	Green Line		are you going		go			GOING TO	A		present	yes	no			E
spoken	E	Green Line		're going		go	c		GOING TO	A		present	yes	no			E
spoken	E	Green Line		'm going		go	c		present	A		future	no	no			E
spoken	E	Green Line		are you going		go			GOING TO	A		present	yes	no			E
spoken	E	Green Line		'm going		go	c		GOING TO	A		present	yes	no			E
spoken	E	Green Line		'm going		go	c		GOING TO	A		present	yes	no			E
spoken	E	Green Line		're not splitting		split	c	n	present	A		present	yes	no			E
spoken	E	Green Line		're splitting		split	c		present	A		present	yes	no			E
spoken	E	Green Line		's going		go	c		GOING TO	A		present	yes	no			E
spoken	E	Green Line		's pretending		pretend	c		present	A		present	yes	no			E
spoken	E	Green Line		're going		go	c		GOING TO	A		present	yes	no			E
spoken	E	Green Line		's just saying		say	c		present	A		present	no	no	emphasis/shock		E
spoken	E	Green Line		're moving		move	c		present	A		future	yes	no			E
spoken	E	Green Line		is letting		let			present	A		general	no	yes			E
spoken	E	Green Line		been waiting		wait			perfect	A		past/present	yes	no			E
spoken	E	Green Line		is letting		let			present	A		general	no	yes			E
spoken	E	Green Line		been waiting		wait			perfect	A		past/present	yes	no			E
spoken	E	Green Line		been trying		try			perfect	A		past/present	yes	yes			E
spoken	E	Green Line		been thinking		think			perfect	A		past/present	yes	yes			E
spoken	E	Green Line		was walking		walk			past	A		past	yes	no	framing		E
spoken	E	Green Line		'm talking		talk	c		present	A		present	yes	no			E
